id,score_date,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
JMAN_9033523,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9019558,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9272385,2023-02-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_10936108,2023-02-17,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_2469551,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461712,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9058679,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9028734,2023-01-13,16,1.0,3.0,1,0,0,0,0,1,5
JMAN_10281567,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11633303,2023-02-24,45,1.0,2.0,1,0,1,0,0,1,13
JMAN_9022039,2023-02-03,0,1.0555555555555556,,1,0,1,1,0,0,13
JMAN_9623963,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479696,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9022859,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10112853,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2446552,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2482561,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18411652,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2471859,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461858,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18127937,2023-02-17,17,0.2,2.0,1,0,1,0,0,1,13
JMAN_18410832,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9000609,2023-03-03,17,0.8,3.0,1,0,1,0,0,1,13
JMAN_2473315,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2468379,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2331419,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2331419,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410808,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_16385554,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9001490,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9026942,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18409955,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18390982,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9016383,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_11118444,2023-03-24,6,1.0,2.0,1,0,0,0,0,1,12
JMAN_9003225,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2464819,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2466569,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11618371,2023-01-06,0,1.6666666666666667,,1,0,1,1,0,0,13
JMAN_17632926,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410398,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2450157,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10473228,2023-03-24,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_10080251,2023-02-24,10,1.0,2.0,1,0,1,0,0,1,13
JMAN_9313625,2023-01-27,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2420440,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2475042,2023-02-03,0,1.3333333333333333,,1,0,1,1,0,0,13
JMAN_2471859,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410404,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9027381,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10601574,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2480951,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2471019,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2476152,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2458607,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9014366,2023-03-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9471486,2023-02-24,12,1.0,2.0,1,1,1,0,0,1,13
JMAN_18311051,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2454576,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9258120,2023-01-27,10,1.0,2.0,1,0,1,0,0,1,13
JMAN_2373631,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9035932,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9035932,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9039072,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_11096413,2023-03-17,6,1.0,2.0,1,0,1,0,0,1,13
JMAN_9181146,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_11604060,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9016831,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_11075462,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_11075791,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2469556,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410834,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2463072,2023-01-06,0,1.0,,1,0,0,1,0,0,8
JMAN_10929230,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2471859,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_11837797,2023-01-20,5,1.0,2.0,1,1,1,0,0,1,13
JMAN_18410822,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2469030,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18409554,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2472150,2023-01-20,19,1.0,2.0,1,0,1,0,0,1,13
JMAN_2476016,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2453701,2023-01-27,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2445549,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003408,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2452905,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2469141,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2447279,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2431263,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2431263,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2456825,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2479556,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2473775,2023-03-03,17,1.0,2.0,1,1,1,0,0,1,13
JMAN_2335690,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2478636,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9014349,2023-01-20,14,1.0,3.0,1,1,1,0,0,1,13
JMAN_9034309,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2446292,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_14850175,2023-02-24,1,1.0,2.0,1,0,0,0,0,1,11
JMAN_9803968,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479438,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2478576,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9007298,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9003371,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2440364,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2311004,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_476335,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2457317,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2475116,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9014120,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9023355,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2480951,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_16871480,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18409542,2023-02-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9026942,2023-01-20,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9003334,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10048042,2023-03-31,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_10683389,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_16090733,2023-02-03,0,1.0,,1,1,1,1,0,0,13
JMAN_2464071,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2481177,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_14450264,2023-01-27,6,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003725,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2442325,2023-02-17,0,1.0,0.0,1,0,0,1,0,0,7
JMAN_2437417,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2317163,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10690366,2023-02-10,0,1.0,,1,0,0,1,0,0,9
JMAN_15702888,2023-01-20,0,1.0,1.0,1,0,0,0,1,0,12
JMAN_2438486,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9075122,2023-02-17,0,1.0,0.0,1,0,0,1,0,0,9
JMAN_9121993,2023-03-17,15,1.0,3.0,1,1,1,0,0,1,13
JMAN_9031290,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2456322,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2448716,2023-01-27,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2478576,2023-03-17,17,0.5555555555555556,2.0,0,1,1,0,0,1,13
JMAN_2471256,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9036481,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9340799,2023-02-17,17,1.0,2.0,1,0,0,0,0,1,12
JMAN_9002990,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9401641,2023-03-24,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9398554,2023-01-13,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_9005295,2023-03-17,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_9011230,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410409,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10442134,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2451145,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2453452,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10545373,2023-03-17,8,1.0,2.0,1,0,1,0,0,1,13
JMAN_2472663,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2475298,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9001140,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2469170,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10177857,2023-03-17,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_13178606,2023-01-20,2,1.0,2.0,1,1,1,0,0,1,13
JMAN_2439899,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479696,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2459852,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9383192,2023-01-27,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_2375196,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9909652,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9346429,2023-03-03,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_9398554,2023-03-17,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410378,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9005027,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2458137,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9014680,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2454663,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2393214,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2476017,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2383362,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9035932,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10065601,2023-03-17,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_9345011,2023-01-20,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2331004,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2433431,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_18410384,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2473180,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_10445041,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9892189,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2476067,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2443914,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2457731,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_11126390,2023-03-17,6,1.0,2.0,1,0,1,0,0,1,13
JMAN_18278560,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2439200,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2446740,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10469147,2023-03-03,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_2473315,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9003408,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9014366,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9471486,2023-03-03,12,1.0,2.0,1,1,1,0,0,1,13
JMAN_2456801,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2444949,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18410825,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2460628,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9000902,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9669396,2023-03-31,11,1.0,2.0,1,0,1,0,0,1,13
JMAN_9024684,2023-03-24,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_18409548,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475094,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2475094,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410798,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9585745,2023-03-17,13,1.0,3.0,1,0,1,0,0,1,13
JMAN_11350389,2023-03-03,11,1.0,2.0,1,0,1,0,0,1,13
JMAN_9025908,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18390212,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003316,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003316,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_10929230,2023-02-24,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_12647035,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2468403,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9021422,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2474276,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2457215,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2457215,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2468985,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2433825,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18391348,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2472150,2023-03-31,20,1.0,2.0,1,0,1,0,0,1,13
JMAN_9022086,2023-01-13,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2482475,2023-01-27,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2445549,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9005021,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2473254,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2431263,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9019294,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_16719774,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9039072,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_1009797,2023-02-24,27,1.0,2.0,1,0,1,0,0,1,13
JMAN_2445535,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9058679,2023-01-27,16,1.0,3.0,0,0,1,0,0,1,13
JMAN_9325725,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18055644,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2454706,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9032443,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9039356,2023-02-24,16,1.0357142857142858,3.0,1,1,1,0,0,1,13
JMAN_9089265,2023-02-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_14459683,2023-01-20,1,1.0,2.0,1,1,1,0,0,1,13
JMAN_10583513,2023-01-06,0,1.0,,1,1,1,1,0,0,13
JMAN_9023427,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2371381,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2469088,2023-01-20,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2474690,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9001218,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_476335,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9173832,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_14726436,2023-03-31,2,1.0,2.0,1,0,1,0,0,1,13
JMAN_2447679,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2433825,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2235384,2023-01-13,19,1.0,2.0,1,0,1,0,0,1,13
JMAN_13717602,2023-02-17,3,1.0,2.0,1,0,1,0,0,1,13
JMAN_2445549,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2456801,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2449227,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2452060,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10933641,2023-02-17,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_9023646,2023-02-24,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2473775,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10487794,2023-03-17,9,1.0,3.0,1,0,1,0,0,1,13
JMAN_9016506,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9032708,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2463600,2023-02-17,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_9377382,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9007134,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9026885,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9926068,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2449786,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10281567,2023-02-24,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461772,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9016831,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18411233,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10979474,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18362857,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10739656,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2469556,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10458906,2023-03-17,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_2453833,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9014565,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2461260,2023-03-24,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9026515,2023-01-06,0,0.1428571428571428,,1,1,1,1,0,0,13
JMAN_2461858,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9038279,2023-01-13,14,1.00990099009901,3.0,1,1,0,0,0,1,10
JMAN_9047552,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_11837797,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9032834,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_18409537,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2476809,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2429595,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_12791979,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_12085671,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2473799,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9361784,2023-01-20,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2476017,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2470276,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9019244,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9000902,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003431,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_11762688,2023-02-24,4,1.0,2.0,1,0,1,0,0,1,13
JMAN_9005538,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2390400,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9000568,2023-01-27,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9043399,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9384676,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9001380,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9028903,2023-03-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_12567490,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2478576,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9931074,2023-01-27,11,0.7142857142857143,2.0,1,0,0,0,0,1,11
JMAN_11879688,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9002816,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9006660,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9008192,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2461858,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2433825,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2482911,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2473033,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2480177,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2473347,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475429,2023-03-17,0,0.3333333333333333,1.0,1,0,1,0,1,0,13
JMAN_2481357,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2478834,2023-02-03,0,1.0,,1,1,1,1,0,0,13
JMAN_9028450,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9075938,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_16090733,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9030043,2023-03-03,17,1.0625,2.0,1,0,1,0,0,1,13
JMAN_9002379,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9111310,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2390400,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2471261,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10690366,2023-02-24,8,1.0,3.0,1,0,0,0,0,1,9
JMAN_2466310,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9020722,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2446292,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2439784,2023-03-24,0,2.0,0.0,1,0,1,1,0,0,13
JMAN_9008932,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9014565,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2462569,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9008932,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2472373,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_15849304,2023-02-24,11,1.0,2.0,1,0,0,0,0,1,11
JMAN_54374,2023-03-10,0,1.0,,1,1,1,1,0,0,13
JMAN_9021157,2023-02-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18127929,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9015478,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9038779,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9824831,2023-03-03,10,1.0,2.0,1,0,1,0,0,1,13
JMAN_9020196,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9035932,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10933641,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2466490,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2464819,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2433431,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9839217,2023-03-24,11,1.0,2.0,1,0,1,0,0,1,13
JMAN_2433431,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9000371,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9524662,2023-03-10,0,1.0,,1,0,1,1,0,0,13
